ap_name,switch,port,site
BR-DSC-VNA-MDZ-WA016,BR-DSC-VNA-MDZ-SW005,GigabitEthernet0/6,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA017,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/4,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA018,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/5,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA019,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/6,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA020,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/7,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA021,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/1,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA022,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/2,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA023,BR-DSC-VNA-MDZ-SW007,GigabitEthernet0/3,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA024,BR-DSC-VNA-MDZ-SW008,GigabitEthernet0/4,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA025,BR-DSC-VNA-MDZ-SW008,GigabitEthernet0/6,LATO-BR-DSC-VNA-MDZ-01
BR-DSC-VNA-MDZ-WA026,BR-DSC-VNA-MDZ-SW008,GigabitEthernet0/2,LATO-BR-DSC-VNA-MDZ-01
BR-EXP-BHZ-BHZ-WA001,BR-EXP-BHZ-BHZ-SW001,GigabitEthernet0/13,LATO-BR-EXP-BHZ-BHZ-01
BR-EXP-BHZ-BHZ-WA002,BR-EXP-BHZ-BHZ-SW001,GigabitEthernet0/10,LATO-BR-EXP-BHZ-BHZ-01
BR-EXP-BNU-BNU-WA001,BR-EXP-BNU-BNU-SW001,GigabitEthernet0/21,LATO-BR-EXP-BNU-BNU-01
BR-EXP-BSB-BSB-WA001,BR-EXP-BSB-BSB-SW001,GigabitEthernet0/47,LATO-BR-EXP-BSB-BSB-01
BR-EXP-CPQ-SOD-WA001,BR-EXP-CPQ-SOD-SW001,GigabitEthernet1/0/11,LATO-BR-EXP-CPQ-SOD-01
BR-EXP-CPQ-SOD-WA002,BR-EXP-CPQ-SOD-SW002,GigabitEthernet1/0/24,LATO-BR-EXP-CPQ-SOD-01
BR-EXP-CPQ-SOD-WA003,BR-EXP-CPQ-SOD-SW001,GigabitEthernet2/0/35,LATO-BR-EXP-CPQ-SOD-01
BR-EXP-CWB-CWB-WA001,BR-EXP-CWB-CWB-SW001,FastEthernet0/39,LATO-BR-EXP-CWB-CWB-01
BR-EXP-CWB-CWB-WA002,BR-EXP-CWB-CWB-SW001,FastEthernet0/33,LATO-BR-EXP-CWB-CWB-01
BR-EXP-CXJ-CXJ-WA001,BR-EXP-CXJ-CXJ-SW001,GigabitEthernet0/2,LATO-BR-EXP-CXJ-CXJ-01
BR-EXP-GRU-ATL-WA001,BR-EXP-GRU-ATL-SW003,GigabitEthernet1/0/22,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA002,BR-EXP-GRU-ATL-SW003,GigabitEthernet2/0/48,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA003,BR-EXP-GRU-ATL-SW003,GigabitEthernet1/0/48,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA004,BR-EXP-GRU-ATL-SW004,GigabitEthernet4/0/27,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA005,BR-EXP-GRU-ATL-SW003,GigabitEthernet3/0/1,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA006,BR-EXP-GRU-ATL-SW002,GigabitEthernet4/0/15,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA007,BR-EXP-GRU-ATL-SW003,GigabitEthernet2/0/38,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-ATL-WA008,BR-EXP-GRU-ATL-SW004,GigabitEthernet4/0/24,LATO-BR-EXP-GRU-ATL-01
BR-EXP-GRU-CGH-WA001,BR-EXP-GRU-CGH-SW002,GigabitEthernet2/0/47,LATO-BR-EXP-GRU-CGH-01
BR-EXP-GRU-CGH-WA002,BR-EXP-GRU-CGH-SW001,GigabitEthernet3/0/19,LATO-BR-EXP-GRU-CGH-01
BR-EXP-GRU-CGH-WA003,BR-EXP-GRU-CGH-SW001,GigabitEthernet1/0/30,LATO-BR-EXP-GRU-CGH-01
BR-EXP-GRU-DHU-WA001,BR-EXP-GRU-DHU-SW002,GigabitEthernet5/0/13,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA003,BR-EXP-GRU-DHU-SW004,GigabitEthernet2/0/46,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA004,BR-EXP-GRU-DHU-SW004,GigabitEthernet2/0/44,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA005,BR-EXP-GRU-DHU-SW004,GigabitEthernet2/0/43,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA006,BR-EXP-GRU-DHU-SW002,GigabitEthernet2/0/48,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA007,BR-EXP-GRU-DHU-SW004,GigabitEthernet2/0/40,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA008,BR-EXP-GRU-DHU-SW004,GigabitEthernet2/0/42,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA009,BR-EXP-GRU-DHU-SW004,GigabitEthernet2/0/10,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA010,BR-EXP-GRU-DHU-SW002,GigabitEthernet1/0/19,LATO-BR-EXP-GRU-DHU-01
BR-EXP-GRU-DHU-WA011,BR-EXP-GRU-DHU-SW002,GigabitEthernet4/0/35,LATO-BR-EXP-GRU-DHU-01
BR-EXP-JOI-JOI-WA001,BR-EXP-JOI-JOI-SW001,FastEthernet0/46,LATO-BR-EXP-JOI-JOI-01
BR-EXP-MAO-MAO-WA001,BR-EXP-MAO-MAO-SW001,GigabitEthernet1/0/2,LATO-BR-EXP-MAO-MAO-01
BR-EXP-POA-POA-WA001,BR-EXP-POA-POA-SW001,GigabitEthernet1/0/42,LATO-BR-EXP-POA-POA-01
BR-EXP-POA-POA-WA002,BR-EXP-POA-POA-SW001,GigabitEthernet1/0/41,LATO-BR-EXP-POA-POA-01
BR-EXP-POA-RIG-WA001,BR-EXP-POA-RIG-SW001,GigabitEthernet0/13,LATO-BR-EXP-POA-RIG-01
BR-EXP-RAO-RAO-WA001,BR-EXP-RAO-RAO-SW001,FastEthernet0/43,LATO-BR-EXP-RAO-RAO-01
BR-EXP-REC-REC-WA001,BR-EXP-REC-REC-SW002,GigabitEthernet0/47,LATO-BR-EXP-REC-REC-01
BR-EXP-REC-REC-WA002,BR-EXP-REC-REC-SW002,GigabitEthernet0/46,LATO-BR-EXP-REC-REC-01
BR-EXP-RIO-DQX-WA001,BR-EXP-RIO-DQX-SW002,GigabitEthernet1/0/37,LATO-BR-EXP-RIO-DQX-01
BR-EXP-RIO-DQX-WA002,BR-EXP-RIO-DQX-SW001,GigabitEthernet1/0/23,LATO-BR-EXP-RIO-DQX-01
BR-EXP-RIO-DQX-WA003,BR-EXP-RIO-DQX-SW001,GigabitEthernet1/0/28,LATO-BR-EXP-RIO-DQX-01
BR-EXP-SAO-LBC-WA001,BR-EXP-SAO-LBC-SW001,GigabitEthernet0/47,LATO-BR-EXP-SAO-LBC-01
BR-EXP-SSA-WA001,SW_7.8.215.235,GigabitEthernet1/0/47,LATO-BR-EXP-SSA-SSA-01
BR-EXP-SSZ-SSZ-WA002,BR-EXP-SSZ-SSZ-SW001,GigabitEthernet2/0/11,LATO-BR-EXP-SSA-SSA-01
BR-EXP-VCP-GTW-WA001,BR-EXP-VCP-GTW-SW001,GigabitEthernet1/0/44,LATO-BR-EXP-VCP-GTW-01
BR-EXP-VCP-GTW-WA002,BR-EXP-VCP-GTW-SW002,GigabitEthernet1/0/46,LATO-BR-EXP-VCP-GTW-01
BR-EXP-VCP-GTW-WA003,BR-EXP-VCP-GTW-SW002,GigabitEthernet1/0/12,LATO-BR-EXP-VCP-GTW-01
BR-EXP-VCP-GTW-WA004,BR-EXP-VCP-GTW-SW001,GigabitEthernet2/0/42,LATO-BR-EXP-VCP-GTW-01
BR-EXP-VCP-GTW-WA005,BR-EXP-VCP-GTW-SW004,GigabitEthernet2/0/20,LATO-BR-EXP-VCP-GTW-01
BR-EXP-VCP-GTW-WA006,BR-EXP-VCP-GTW-SW004,GigabitEthernet2/0/22,LATO-BR-EXP-VCP-GTW-01
BR-EXP-VIX-SER-WA001,BR-EXP-VIX-SER-SW001,GigabitEthernet1/0/48,LATO-BR-EXP-VIX-SER-01
BR-EXP-VIX-SER-WA002,BR-EXP-VIX-SER-SW001,GigabitEthernet1/0/3,LATO-BR-EXP-VIX-SER-01
BR-EXP-VIX-SER-WA003,BR-EXP-VIX-SER-SW001,GigabitEthernet1/0/24,LATO-BR-EXP-VIX-SER-01
BS-EXP-NAS-WA001,am-bs-nas-swcore,GigabitEthernet1/0/14,LATO-BS-EXP-NAS-NAS-01
BS-EXP-NAS-WA002,am-bs-nas-swcore,GigabitEthernet1/0/15,LATO-BS-EXP-NAS-NAS-01
CA-DGF-YUL-YUL-WA001,YUL-SN02-DGF-SW05,GigabitEthernet1/0/23,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA003,YUL-SN02-DGF-SW05,GigabitEthernet1/0/22,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA004,YUL-SN02-DGF-SW05,GigabitEthernet1/0/21,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA005,YUL-SN02-DGF-SW05,GigabitEthernet1/0/4,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA006,YUL-SN02-DGF-SW05,GigabitEthernet1/0/17,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA007,YUL-SN02-DGF-SW05,GigabitEthernet1/0/19,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA008,YUL-SN02-DGF-SW05,GigabitEthernet1/0/18,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA009,YUL-SN02-DGF-SW05,GigabitEthernet1/0/13,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA010,YUL-SN02-DGF-SW05,GigabitEthernet1/0/6,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA011,YUL-SN02-DGF-SW05,GigabitEthernet1/0/9,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA012,YUL-SN02-DGF-SW05,GigabitEthernet1/0/14,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA013,YUL-SN02-DGF-SW05,GigabitEthernet1/0/16,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YUL-YUL-WA014,YUL-SN02-DGF-SW05,GigabitEthernet1/0/1,DHLISLAQC01-YUL-St.Laurent
CA-DGF-YVR-YVR-WA001,YVR-SN02-DGF-SW01,GigabitEthernet1/0/1,DHLIRBCBC02-YVR-Richmond
CA-DGF-YVR-YVR-WA002,YVR-SN02-DGF-SW01,GigabitEthernet1/0/22,DHLIRBCBC02-YVR-Richmond
